年份,地区,地区生产总值(万元),人均地区生产总值(元),户籍人口(万人),city_name,year_now,city_new_comp_cnt_now,year_last,city_new_comp_cnt_last,yoy_gr,city_idx,year
2020.0,河池,9280000.0,27119.0,433.5,河池,2021,27741,2020,35869,-22.660235858262013,219,2020.0
2021.0,河池,10420000.0,30461.0,433.0,河池,2022,35374,2021,27741,27.515230164738117,219,2021.0
2019.0,河源,10800000.0,34842.0,373.0,河源,2020,29227,2019,29025,0.695951765719216,191,2019.0
2020.0,河源,11030000.0,38802.0,372.5,河源,2021,27550,2020,29227,-5.737845143189513,191,2020.0
2021.0,河源,12740000.0,44886.0,372.0,河源,2022,26699,2021,27550,-3.0889292196007223,191,2021.0
2019.0,泉州,99470000.0,114067.0,761.0,泉州,2020,140645,2019,136295,3.1916064419091006,114,2019.0
2020.0,泉州,101590000.0,115768.0,766.0,泉州,2021,122916,2020,140645,-12.605496107220304,114,2020.0
2021.0,泉州,113040000.0,128165.0,771.0,泉州,2022,113888,2021,122916,-7.344853395815032,114,2021.0
2019.0,泰安,26640000.0,47248.0,573.0,泰安,2020,55196,2019,59225,-6.802870409455464,142,2019.0
2020.0,泰安,27660000.0,50555.0,571.0,泰安,2021,62575,2020,55196,13.368722371186315,142,2020.0
2021.0,泰安,29970000.0,54917.0,569.0,泰安,2022,56950,2021,62575,-8.98921294446664,142,2021.0
2019.0,泰州,51330000.0,110731.0,501.0,泰州,2020,200012,2019,82130,143.53098745890662,76,2019.0
2020.0,泰州,53130000.0,117542.0,497.0,泰州,2021,80102,2020,200012,-59.95140291582506,76,2020.0
2021.0,泰州,60250000.0,133323.0,493.0,泰州,2022,53896,2021,80102,-32.71578737110185,76,2021.0
2019.0,泸州,20810000.0,48105.0,509.0,泸州,2020,31806,2019,29851,6.549194331848174,236,2019.0
2020.0,泸州,21570000.0,50758.0,508.0,泸州,2021,47551,2020,31806,49.50323838269508,236,2020.0
2021.0,泸州,24060000.0,56507.0,507.0,泸州,2022,40970,2021,47551,-13.83987718449664,236,2021.0
2019.0,洛阳,50350000.0,72912.0,745.0,洛阳,2020,75684,2019,72306,4.671811467927967,147,2019.0
2020.0,洛阳,51280000.0,72872.0,748.5,洛阳,2021,91042,2020,75684,20.29226785053644,147,2020.0
2021.0,洛阳,54470000.0,77110.0,752.0,洛阳,2022,107383,2021,91042,17.94885876848049,147,2021.0
2019.0,济南,94430000.0,106416.0,797.0,济南,2020,182737,2019,206388,-11.459484078531702,129,2019.0
2020.0,济南,101410000.0,110199.0,807.0,济南,2021,175023,2020,182737,-4.221367320247127,129,2020.0
2021.0,济南,114320000.0,123075.0,817.0,济南,2022,151074,2021,175023,-13.683344474726178,129,2021.0
2019.0,济宁,43700000.0,52331.0,894.0,济宁,2020,104492,2019,107901,-3.15937757759428,141,2019.0
2020.0,济宁,44940000.0,53773.0,894.5,济宁,2021,106985,2020,104492,2.385828580178395,141,2020.0
2021.0,济宁,50700000.0,60728.0,895.0,济宁,2022,97703,2021,106985,-8.675982614385191,141,2021.0
2019.0,海东,4970000.0,32806.0,173.0,海东,2020,13566,2019,12535,8.22497008376546,287,2019.0
2020.0,海东,5140000.0,36091.0,173.0,海东,2021,12912,2020,13566,-4.820875718708539,287,2020.0
2021.0,海东,5550000.0,40828.0,173.0,海东,2022,8776,2021,12912,-32.03221809169765,287,2021.0
2019.0,海口,16720000.0,72218.0,183.0,海口,2020,77917,2019,64061,21.62938449290519,222,2019.0
2020.0,海口,17920000.0,63309.0,199.5,海口,2021,121403,2020,77917,55.810670328683074,222,2020.0
2021.0,海口,20570000.0,70999.0,216.0,海口,2022,210605,2021,121403,73.47594375756776,222,2021.0
2019.0,淄博,36420000.0,77510.0,434.0,淄博,2020,68950,2019,69116,-0.2401759361074118,134,2019.0
2020.0,淄博,36730000.0,78092.0,434.0,淄博,2021,68498,2020,68950,-0.6555474981870923,134,2020.0
2021.0,淄博,42010000.0,89238.0,434.0,淄博,2022,61243,2021,68498,-10.591550118251623,134,2021.0
2019.0,淮北,10780000.0,47654.0,219.0,淮北,2020,20966,2019,22189,-5.511740051376812,98,2019.0
2020.0,淮北,11190000.0,56661.0,219.0,淮北,2021,22174,2020,20966,5.7617094343222375,98,2020.0
2021.0,淮北,12230000.0,62019.0,219.0,淮北,2022,26238,2021,22174,18.327771263642116,98,2021.0
2019.0,淮南,12960000.0,37140.0,391.0,淮南,2020,27108,2019,28317,-4.2695200762792656,96,2019.0
2020.0,淮南,13370000.0,43557.0,390.5,淮南,2021,28289,2020,27108,4.3566474841375324,96,2020.0
2021.0,淮南,14570000.0,48008.0,390.0,淮南,2022,36715,2021,28289,29.78542896532221,96,2021.0
2019.0,淮安,38710000.0,78543.0,560.0,淮安,2020,81553,2019,73813,10.485957758118492,73,2019.0
2020.0,淮安,40250000.0,87507.0,557.5,淮安,2021,74537,2020,81553,-8.602994371758243,73,2020.0
2021.0,淮安,45500000.0,99768.0,555.0,淮安,2022,61186,2021,74537,-17.911909521445722,73,2021.0
2019.0,深圳,269270000.0,203489.0,551.0,深圳,2020,417599,2019,400408,4.2933707618229455,188,2019.0
2020.0,深圳,276700000.0,159309.0,591.0,深圳,2021,363144,2020,417599,-13.040021647561415,188,2020.0
2021.0,深圳,306650000.0,173663.0,631.0,深圳,2022,325124,2021,363144,-10.469675941224422,188,2021.0
2019.0,清远,16980000.0,43770.0,446.0,清远,2020,35575,2019,31556,12.73608822410952,189,2019.0
2020.0,清远,17770000.0,44828.0,449.0,清远,2021,37500,2020,35575,5.411103302881237,189,2020.0
2021.0,清远,20070000.0,50459.0,452.0,清远,2022,35393,2021,37500,-5.618666666666671,189,2021.0
2019.0,温州,66060000.0,71225.0,832.0,温州,2020,128190,2019,103145,24.28135149546755,91,2019.0
2020.0,温州,68710000.0,71766.0,832.5,温州,2021,134482,2020,128190,4.908339184023713,91,2020.0
2021.0,温州,75850000.0,78879.0,833.0,温州,2022,156388,2021,134482,16.289168810695863,91,2021.0
2019.0,渭南,18280000.0,34481.0,543.0,渭南,2020,37390,2019,42711,-12.458148954601857,267,2019.0
2020.0,渭南,18660000.0,39207.0,540.5,渭南,2021,41220,2020,37390,10.243380583043592,267,2020.0
2021.0,渭南,20870000.0,44785.0,538.0,渭南,2022,32951,2021,41220,-20.06065016982047,267,2021.0
2019.0,湖州,31220000.0,102593.0,268.0,湖州,2020,62833,2019,47171,33.20260329439697,84,2019.0
2020.0,湖州,32010000.0,95579.0,268.5,湖州,2021,59095,2020,62833,-5.949103178266202,84,2020.0
2021.0,湖州,36450000.0,107534.0,269.0,湖州,2022,74149,2021,59095,25.474236399018537,84,2021.0
2019.0,湘潭,22580000.0,78575.0,289.0,湘潭,2020,18521,2019,20010,-7.441279360319841,181,2019.0
2020.0,湘潭,23430000.0,85911.0,285.5,湘潭,2021,28269,2020,18521,52.63214729226284,181,2020.0
2021.0,湘潭,25480000.0,93793.0,282.0,湘潭,2022,45364,2021,28269,60.47260249743536,181,2021.0
2019.0,湛江,30650000.0,41720.0,854.0,湛江,2020,40226,2019,39056,2.9956984842277823,207,2019.0
2020.0,湛江,31000000.0,44408.0,860.0,湛江,2021,41333,2020,40226,2.7519514741709328,207,2020.0
2021.0,湛江,35600000.0,50814.0,866.0,湛江,2022,66942,2021,41333,61.957757723852616,207,2021.0
2019.0,滁州,29090000.0,70429.0,455.0,滁州,2020,45176,2019,45388,-0.467083810698865,102,2019.0
2020.0,滁州,30320000.0,76087.0,454.5,滁州,2021,48796,2020,45176,8.013104303169815,102,2020.0
2021.0,滁州,33620000.0,84263.0,454.0,滁州,2022,84903,2021,48796,73.99581932945323,102,2021.0
2019.0,滨州,24570000.0,62639.0,398.0,滨州,2020,62157,2019,60931,2.012112061183968,143,2019.0
2020.0,滨州,25080000.0,63915.0,397.5,滨州,2021,57168,2020,62157,-8.026449152951399,143,2020.0
2021.0,滨州,28720000.0,73078.0,397.0,滨州,2022,58906,2021,57168,3.040162328575424,143,2021.0
2019.0,漯河,15780000.0,59190.0,268.0,漯河,2020,33016,2019,36495,-9.532812714070417,155,2019.0
2020.0,漯河,15740000.0,66239.0,267.0,漯河,2021,35314,2020,33016,6.960261691301195,155,2020.0
2021.0,漯河,17210000.0,72560.0,266.0,漯河,2022,44811,2021,35314,26.893016933793955,155,2021.0
2019.0,漳州,47420000.0,92075.0,522.0,漳州,2020,61890,2019,55042,12.441408379055986,115,2019.0
2020.0,漳州,45460000.0,89005.0,524.0,漳州,2021,61248,2020,61890,-1.0373242850218125,115,2020.0
2021.0,漳州,50250000.0,99218.0,526.0,漳州,2022,69723,2021,61248,13.837186520376177,115,2021.0
2019.0,潍坊,56890000.0,60760.0,918.0,潍坊,2020,125563,2019,132193,-5.01539415854092,135,2019.0
2020.0,潍坊,58720000.0,62524.0,919.0,潍坊,2021,167549,2020,125563,33.43819437254605,135,2020.0
2021.0,潍坊,70110000.0,74606.0,920.0,潍坊,2022,212927,2021,167549,27.08342037254774,135,2021.0
2019.0,潮州,10810000.0,40664.0,276.0,潮州,2020,15449,2019,13146,17.518636847710333,193,2019.0
2020.0,潮州,10970000.0,42605.0,275.5,潮州,2021,24772,2020,15449,60.34694802252574,193,2020.0
2021.0,潮州,12450000.0,48427.0,275.0,潮州,2022,25650,2021,24772,3.5443242370418293,193,2021.0
2019.0,濮阳,15810000.0,43810.0,434.0,濮阳,2020,38898,2019,34171,13.833367475344582,153,2019.0
2020.0,濮阳,16500000.0,43908.0,434.5,濮阳,2021,48475,2020,38898,24.62080312612473,153,2020.0
2021.0,濮阳,17720000.0,47131.0,435.0,濮阳,2022,66501,2021,48475,37.18617844249614,153,2021.0
2019.0,烟台,76530000.0,107343.0,653.0,烟台,2020,96675,2019,109987,-12.103248565739587,136,2019.0
2020.0,烟台,78160000.0,110058.0,651.0,烟台,2021,98121,2020,96675,1.4957331264546123,136,2020.0
2021.0,烟台,87120000.0,122818.0,649.0,烟台,2022,87825,2021,98121,-10.493166600421931,136,2021.0
2019.0,焦作,27610000.0,76827.0,373.0,焦作,2020,36573,2019,40255,-9.146689852192267,152,2019.0
2020.0,焦作,21240000.0,60384.0,372.5,焦作,2021,42971,2020,36573,17.49377956415936,152,2020.0
2021.0,焦作,21370000.0,60643.0,372.0,焦作,2022,70884,2021,42971,64.95776221172417,152,2021.0
2019.0,牡丹江,8250000.0,32811.0,250.0,牡丹江,2020,27104,2019,27336,-0.8486976880304309,67,2019.0
2020.0,牡丹江,8320000.0,33428.0,247.0,牡丹江,2021,33973,2020,27104,25.343122786304598,67,2020.0
2021.0,牡丹江,8750000.0,38719.0,244.0,牡丹江,2022,32032,2021,33973,-5.71336060989609,67,2021.0
2019.0,玉林,16800000.0,28647.0,737.0,玉林,2020,41750,2019,39372,6.039825256527487,213,2019.0
2020.0,玉林,17610000.0,30397.0,740.0,玉林,2021,38719,2020,41750,-7.259880239520955,213,2020.0
2021.0,玉林,20710000.0,35639.0,743.0,玉林,2022,62745,2021,38719,62.05222242309978,213,2021.0
2019.0,玉溪,19500000.0,81667.0,221.0,玉溪,2020,30547,2019,26545,15.0762855528348,252,2019.0
2020.0,玉溪,20580000.0,91290.0,221.5,玉溪,2021,32312,2020,30547,5.777981471175564,252,2020.0
2021.0,玉溪,23520000.0,104780.0,222.0,玉溪,2022,51424,2021,32312,59.14830403565239,252,2021.0
2019.0,珠海,34360000.0,175533.0,133.0,珠海,2020,29457,2019,34015,-13.399970601205348,199,2019.0
2020.0,珠海,34820000.0,145645.0,140.5,珠海,2021,32796,2020,29457,11.33516651390163,199,2020.0
2021.0,珠海,38820000.0,157914.0,148.0,珠海,2022,38390,2021,32796,17.056958165629954,199,2021.0
2019.0,白城,4920000.0,25980.0,189.0,白城,2020,17300,2019,18230,-5.101481075150849,56,2019.0
2020.0,白城,5100000.0,27230.0,187.0,白城,2021,20976,2020,17300,21.248554913294804,56,2020.0
2021.0,白城,5490000.0,35996.0,185.0,白城,2022,15974,2021,20976,-23.846300533943555,56,2021.0
2019.0,白山,5090000.0,43744.0,117.0,白山,2020,13945,2019,15023,-7.175663981894431,54,2019.0
2020.0,白山,5090000.0,44021.0,115.0,白山,2021,14375,2020,13945,3.08354248834708,54,2020.0
2021.0,白山,5410000.0,57948.0,113.0,白山,2022,11200,2021,14375,-22.086956521739133,54,2021.0
2019.0,白银,4860000.0,27990.0,181.0,白银,2020,16447,2019,15759,4.365759248683299,277,2019.0
2020.0,白银,4970000.0,32700.0,180.5,白银,2021,18262,2020,16447,11.035447194017143,277,2020.0
2021.0,白银,5710000.0,37919.0,180.0,白银,2022,14240,2021,18262,-22.0238747125178,277,2021.0
2019.0,百色,12580000.0,34194.0,423.0,百色,2020,39955,2019,28765,38.90144272553451,218,2019.0
2020.0,百色,13340000.0,37332.0,423.0,百色,2021,31458,2020,39955,-21.2664247278188,218,2020.0
2021.0,百色,15690000.0,43892.0,423.0,百色,2022,41486,2021,31458,31.877423866742948,218,2021.0
2019.0,益阳,17920000.0,40578.0,473.0,益阳,2020,30771,2019,27832,10.559787295199774,178,2019.0
2020.0,益阳,18530000.0,47784.0,468.0,益阳,2021,27176,2020,30771,-11.683078223002177,178,2020.0
2021.0,益阳,20190000.0,52597.0,463.0,益阳,2022,57581,2021,27176,111.88180747718576,178,2021.0
2019.0,盐城,57020000.0,79149.0,821.0,盐城,2020,205578,2019,93459,119.96597438448946,74,2019.0
2020.0,盐城,59530000.0,88731.0,812.5,盐城,2021,95078,2020,205578,-53.75088774090613,74,2020.0
2021.0,盐城,66170000.0,98593.0,804.0,盐城,2022,64765,2021,95078,-31.88224405225184,74,2021.0
2019.0,盘锦,12810000.0,88983.0,130.0,盘锦,2020,17878,2019,19781,-9.62034275314696,45,2019.0
2020.0,盘锦,13040000.0,93802.0,129.5,盘锦,2021,20303,2020,17878,13.56415706454861,45,2020.0
2021.0,盘锦,13830000.0,99443.0,129.0,盘锦,2022,17534,2021,20303,-13.638378564744125,45,2021.0
2019.0,眉山,13800000.0,46168.0,342.0,眉山,2020,28225,2019,28562,-1.17988936348995,242,2019.0
2020.0,眉山,14240000.0,48132.0,341.5,眉山,2021,46326,2020,28225,64.13108945969886,242,2020.0
2021.0,眉山,15480000.0,52337.0,341.0,眉山,2022,31747,2021,46326,-31.470448560203774,242,2021.0
2019.0,石嘴山,5110000.0,63494.0,75.0,石嘴山,2020,9139,2019,9799,-6.735381161342991,289,2019.0
2020.0,石嘴山,5420000.0,72083.0,74.5,石嘴山,2021,9479,2020,9139,3.720319509793191,289,2020.0
2021.0,石嘴山,6170000.0,81943.0,74.0,石嘴山,2022,9168,2021,9479,-3.280936807680135,289,2021.0
2019.0,石家庄,58100000.0,52859.0,1052.0,石家庄,2020,160218,2019,174701,-8.290164337925942,4,2019.0
2020.0,石家庄,59350000.0,52961.0,1051.5,石家庄,2021,148098,2020,160218,-7.564693105643561,4,2020.0
2021.0,石家庄,64900000.0,57830.0,1051.0,石家庄,2022,162045,2021,148098,9.41741279423085,4,2021.0
2019.0,福州,93920000.0,120879.0,710.0,福州,2020,104484,2019,99041,5.495703799436602,110,2019.0
2020.0,福州,100200000.0,121015.0,716.5,福州,2021,117584,2020,104484,12.537804831361733,110,2020.0
2021.0,福州,113240000.0,135298.0,723.0,福州,2022,110877,2021,117584,-5.7040073479385,110,2021.0
2019.0,秦皇岛,16120000.0,51334.0,301.0,秦皇岛,2020,35672,2019,41022,-13.041782458193165,6,2019.0
2020.0,秦皇岛,16860000.0,53821.0,300.5,秦皇岛,2021,33573,2020,35672,-5.884166853554607,6,2020.0
2021.0,秦皇岛,18440000.0,58774.0,300.0,秦皇岛,2022,30982,2021,33573,-7.717511095225326,6,2021.0
2019.0,绍兴,57810000.0,114561.0,448.0,绍兴,2020,76328,2019,62230,22.654668166479187,87,2019.0
2020.0,绍兴,60010000.0,113746.0,447.5,绍兴,2021,66371,2020,76328,-13.045016245676557,87,2020.0
2021.0,绍兴,67950000.0,127875.0,447.0,绍兴,2022,87038,2021,66371,31.13859968962347,87,2021.0
2019.0,绥化,11010000.0,21045.0,522.0,绥化,2020,34351,2019,36514,-5.923755271950482,68,2019.0
2020.0,绥化,11500000.0,22122.0,517.5,绥化,2021,34655,2020,34351,0.8849815143664008,68,2020.0
2021.0,绥化,11780000.0,31915.0,513.0,绥化,2022,45525,2021,34655,31.366325205598034,68,2021.0
2019.0,绵阳,28560000.0,58685.0,531.0,绵阳,2020,37450,2019,35819,4.553449286691413,228,2019.0
2020.0,绵阳,30100000.0,61936.0,529.0,绵阳,2021,45348,2020,37450,21.089452603471305,228,2020.0
2021.0,绵阳,33500000.0,68696.0,527.0,绵阳,2022,74534,2021,45348,64.36005998059451,228,2021.0
2019.0,聊城,22600000.0,37129.0,647.0,聊城,2020,76367,2019,77489,-1.447947450605891,131,2019.0
2020.0,聊城,23170000.0,38925.0,647.5,聊城,2021,75356,2020,76367,-1.3238702580957715,131,2020.0
2021.0,聊城,26430000.0,44485.0,648.0,聊城,2022,63186,2021,75356,-16.150007962206057,131,2021.0
2019.0,肇庆,22490000.0,53936.0,454.0,肇庆,2020,37189,2019,35541,4.636898230212982,203,2019.0
2020.0,肇庆,23110000.0,56318.0,456.0,肇庆,2021,39194,2020,37189,5.391379171260313,203,2020.0
2021.0,肇庆,26500000.0,64269.0,458.0,肇庆,2022,43485,2021,39194,10.948104301678828,203,2021.0
2019.0,自贡,14280000.0,48904.0,320.0,自贡,2020,21471,2019,18787,14.286474689945171,235,2019.0
2020.0,自贡,14580000.0,58059.0,318.5,自贡,2021,21595,2020,21471,0.5775231707884965,235,2020.0
2021.0,自贡,16010000.0,64595.0,317.0,自贡,2022,21284,2021,21595,-1.440148182449641,235,2021.0
2019.0,舟山,13720000.0,116781.0,97.0,舟山,2020,14120,2019,16911,-16.50405061794099,86,2019.0
2020.0,舟山,15120000.0,130130.0,96.5,舟山,2021,15244,2020,14120,7.960339943342776,86,2020.0
2021.0,舟山,17040000.0,146611.0,96.0,舟山,2022,15982,2021,15244,4.841249016006288,86,2021.0
2019.0,芜湖,36180000.0,96154.0,390.0,芜湖,2020,46973,2019,47142,-0.3584913665096945,94,2019.0
2020.0,芜湖,37530000.0,102964.0,389.0,芜湖,2021,53442,2020,46973,13.77174121303728,94,2020.0
2021.0,芜湖,43030000.0,117526.0,388.0,芜湖,2022,62248,2021,53442,16.477676733655166,94,2021.0
2019.0,苏州,192360000.0,179174.0,723.0,苏州,2020,265796,2019,251373,5.737688614131198,81,2019.0
2020.0,苏州,201700000.0,158466.0,742.5,苏州,2021,256830,2020,265796,-3.373263706000096,81,2020.0
2021.0,苏州,227180000.0,177505.0,762.0,苏州,2022,180685,2021,256830,-29.648016197484715,81,2021.0
2019.0,茂名,32520000.0,51119.0,818.0,茂名,2020,35452,2019,32690,8.449066992964216,206,2019.0
2020.0,茂名,32790000.0,53311.0,823.5,茂名,2021,44518,2020,35452,25.572605212681943,206,2020.0
2021.0,茂名,36980000.0,59648.0,829.0,茂名,2022,61352,2021,44518,37.81391796576665,206,2021.0
2019.0,荆州,25160000.0,45097.0,637.0,荆州,2020,31883,2019,34411,-7.346488041614596,171,2019.0
2020.0,荆州,23690000.0,44143.0,632.5,荆州,2021,63786,2020,31883,100.06272935420132,171,2020.0
2021.0,荆州,27160000.0,52735.0,628.0,荆州,2022,89969,2021,63786,41.04819239331514,171,2021.0
2019.0,荆门,20340000.0,70203.0,291.0,荆门,2020,19143,2019,21931,-12.712598604714788,165,2019.0
2020.0,荆门,19060000.0,70162.0,288.5,荆门,2021,46784,2020,19143,144.39220602831324,165,2020.0
2021.0,荆门,21210000.0,83441.0,286.0,荆门,2022,61655,2021,46784,31.78650820793434,165,2021.0
2019.0,莆田,25950000.0,89342.0,364.0,莆田,2020,55435,2019,52570,5.4498763553357366,113,2019.0
2020.0,莆田,26440000.0,82753.0,365.5,莆田,2021,76727,2020,55435,38.40894741589249,113,2020.0
2021.0,莆田,28830000.0,89672.0,367.0,莆田,2022,70982,2021,76727,-7.487585856347834,113,2021.0
2019.0,菏泽,34100000.0,38867.0,1026.0,菏泽,2020,83662,2019,92645,-9.69615197798046,144,2019.0
2020.0,菏泽,34830000.0,39599.0,1026.5,菏泽,2021,92965,2020,83662,11.119743730726018,144,2020.0
2021.0,菏泽,39770000.0,45366.0,1027.0,菏泽,2022,79643,2021,92965,-14.330124240305487,144,2021.0
2019.0,萍乡,9300000.0,48007.0,200.0,萍乡,2020,23511,2019,23023,2.1196195109238536,123,2019.0
2020.0,萍乡,9630000.0,53302.0,199.5,萍乡,2021,36315,2020,23511,54.45961464846243,123,2020.0
2021.0,萍乡,11080000.0,61386.0,199.0,萍乡,2022,29317,2021,36315,-19.270273991463583,123,2021.0
2019.0,营口,13280000.0,54545.0,231.0,营口,2020,26503,2019,30766,-13.856204901514657,42,2019.0
2020.0,营口,13250000.0,56777.0,229.5,营口,2021,28946,2020,26503,9.21782439723804,42,2020.0
2021.0,营口,14030000.0,60484.0,228.0,营口,2022,26455,2021,28946,-8.605679541214673,42,2021.0
2019.0,葫芦岛,8070000.0,31802.0,276.0,葫芦岛,2020,28235,2019,28099,0.4840029894302322,48,2019.0
2020.0,葫芦岛,7700000.0,31514.0,273.5,葫芦岛,2021,27182,2020,28235,-3.729413848060914,48,2020.0
2021.0,葫芦岛,8420000.0,34823.0,271.0,葫芦岛,2022,22820,2021,27182,-16.04738429843279,48,2021.0
2019.0,蚌埠,20570000.0,60469.0,386.0,蚌埠,2020,46775,2019,38611,21.14423350858563,95,2019.0
2020.0,蚌埠,20830000.0,63209.0,386.5,蚌埠,2021,42579,2020,46775,-8.970603955104217,95,2020.0
2021.0,蚌埠,19890000.0,60117.0,387.0,蚌埠,2022,48525,2021,42579,13.964630451631075,95,2021.0
2019.0,衡水,15050000.0,33599.0,458.0,衡水,2020,61406,2019,65611,-6.408986298029296,14,2019.0
2020.0,衡水,15600000.0,36938.0,458.5,衡水,2021,55217,2020,61406,-10.078819659316684,14,2020.0
2021.0,衡水,17030000.0,40561.0,459.0,衡水,2022,60485,2021,55217,9.540540051071233,14,2021.0
2019.0,衡阳,33730000.0,46379.0,797.0,衡阳,2020,52782,2019,45759,15.347800432701764,175,2019.0
2020.0,衡阳,35090000.0,52550.0,791.0,衡阳,2021,61718,2020,52782,16.93001401993104,175,2020.0
2021.0,衡阳,38400000.0,57909.0,785.0,衡阳,2022,89878,2021,61718,45.62688356719271,175,2021.0
2019.0,衢州,15740000.0,71087.0,258.0,衢州,2020,35085,2019,36509,-3.900408118546117,88,2019.0
2020.0,衢州,16390000.0,72192.0,257.0,衢州,2021,34784,2020,35085,-0.8579164885278656,88,2020.0
2021.0,衢州,18760000.0,82174.0,256.0,衢州,2022,36929,2021,34784,6.166628334866608,88,2021.0
2019.0,襄阳,48130000.0,84815.0,590.0,襄阳,2020,46605,2019,44871,3.8644113124289614,164,2019.0
2020.0,襄阳,46020000.0,84773.0,588.5,襄阳,2021,81674,2020,46605,75.24729106319063,164,2020.0
2021.0,襄阳,53090000.0,100824.0,587.0,襄阳,2022,112109,2021,81674,37.2640007836031,164,2021.0
2019.0,西宁,13280000.0,55812.0,209.0,西宁,2020,28071,2019,28306,-0.830212675757791,286,2019.0
2020.0,西宁,13730000.0,54439.0,211.0,西宁,2021,29063,2020,28071,3.533896191799357,286,2020.0
2021.0,西宁,15490000.0,62638.0,213.0,西宁,2022,20956,2021,29063,-27.89457385679386,286,2021.0
2019.0,西安,93210000.0,92256.0,957.0,西安,2020,135136,2019,248065,-45.52395541491141,264,2019.0
2020.0,西安,100200000.0,79181.0,978.0,西安,2021,140099,2020,135136,3.6725964953824297,264,2020.0
2021.0,西安,106880000.0,83689.0,999.0,西安,2022,130871,2021,140099,-6.5867707835173706,264,2021.0
2019.0,许昌,28310000.0,63996.0,511.0,许昌,2020,35913,2019,38222,-6.041023494322639,154,2019.0
2020.0,许昌,34490000.0,78875.0,512.0,许昌,2021,44998,2020,35913,25.297246122574,154,2020.0
2021.0,许昌,36550000.0,83415.0,513.0,许昌,2022,63789,2021,44998,41.75963376150052,154,2021.0
2019.0,贵港,12580000.0,28451.0,565.0,贵港,2020,37297,2019,36920,1.0211267605633845,212,2019.0
2020.0,贵港,13530000.0,31363.0,566.0,贵港,2021,32129,2020,37297,-13.856342333163528,212,2020.0
2021.0,贵港,15020000.0,34632.0,567.0,贵港,2022,42274,2021,32129,31.57583491549689,212,2021.0
2019.0,贵阳,40400000.0,81995.0,428.0,贵阳,2020,90119,2019,103467,-12.90073163424087,244,2019.0
2020.0,贵阳,43120000.0,72246.0,436.5,贵阳,2021,85039,2020,90119,-5.636991089559363,244,2020.0
2021.0,贵阳,47110000.0,77919.0,445.0,贵阳,2022,99301,2021,85039,16.771128541022364,244,2021.0
2019.0,贺州,7010000.0,33676.0,248.0,贺州,2020,20686,2019,18362,12.656573358021994,221,2019.0
2020.0,贺州,7540000.0,37539.0,248.5,贺州,2021,17352,2020,20686,-16.117180701924006,221,2020.0
2021.0,贺州,9090000.0,45044.0,249.0,贺州,2022,21467,2021,17352,23.714845550945142,221,2021.0
2019.0,资阳,7780000.0,31019.0,342.0,资阳,2020,15346,2019,12375,24.008080808080813,241,2019.0
2020.0,资阳,8080000.0,34806.0,339.5,资阳,2021,16764,2020,15346,9.240192884139198,241,2020.0
2021.0,资阳,8910000.0,38717.0,337.0,资阳,2022,25796,2021,16764,53.87735623956096,241,2021.0
2019.0,赣州,34740000.0,39968.0,983.0,赣州,2020,94321,2019,99737,-5.4302816407150845,124,2019.0
2020.0,赣州,36450000.0,40754.0,983.5,赣州,2021,116025,2020,94321,23.010782328431635,124,2020.0
2021.0,赣州,41690000.0,46452.0,984.0,赣州,2022,119784,2021,116025,3.23981900452488,124,2021.0
2019.0,赤峰,17080000.0,39488.0,460.0,赤峰,2020,50453,2019,52561,-4.010578185346548,29,2019.0
2020.0,赤峰,17630000.0,43595.0,457.0,赤峰,2021,50244,2020,50453,-0.4142469228787138,29,2020.0
2021.0,赤峰,19750000.0,49069.0,454.0,赤峰,2022,41242,2021,50244,-17.916567152296793,29,2021.0
2019.0,辽源,4100000.0,35108.0,117.0,辽源,2020,9215,2019,9927,-7.172358214969277,52,2019.0
2020.0,辽源,4300000.0,37171.0,115.5,辽源,2021,10717,2020,9215,16.299511665762335,52,2020.0
2021.0,辽源,4630000.0,47007.0,114.0,辽源,2022,9750,2021,10717,-9.023047494634696,52,2021.0
2019.0,辽阳,8310000.0,45498.0,174.0,辽阳,2020,14382,2019,17500,-17.817142857142855,44,2019.0
2020.0,辽阳,8380000.0,51792.0,172.5,辽阳,2021,15622,2020,14382,8.621888471700734,44,2020.0
2021.0,辽阳,8600000.0,54105.0,171.0,辽阳,2022,16115,2021,15622,3.155805914735632,44,2021.0
2019.0,达州,20420000.0,35625.0,659.0,达州,2020,30842,2019,28281,9.055549662317452,240,2019.0
2020.0,达州,21170000.0,38068.0,654.0,达州,2021,29836,2020,30842,-3.261785876402312,240,2020.0
2021.0,达州,23520000.0,43646.0,649.0,达州,2022,35931,2021,29836,20.428341600750777,240,2021.0
2019.0,运城,15630000.0,29126.0,514.0,运城,2020,56244,2019,50137,12.1806250872609,22,2019.0
2020.0,运城,16440000.0,34383.0,513.5,运城,2021,72429,2020,56244,28.776402816300404,22,2020.0
2021.0,运城,20530000.0,43201.0,513.0,运城,2022,110610,2021,72429,52.715072691877566,22,2021.0
2019.0,连云港,31390000.0,69523.0,534.0,连云港,2020,115245,2019,84406,36.53650214439732,71,2019.0
2020.0,连云港,32770000.0,71303.0,533.5,连云港,2021,102295,2020,115245,-11.236930018655912,71,2020.0
2021.0,连云港,37280000.0,81015.0,533.0,连云港,2022,66467,2021,102295,-35.02419473092526,71,2021.0
