year,city,GDP,人均地区生产总值(元),population,job_count_last,job_count,gr,job_gr,city_new_comp_cnt,year_last,city_new_comp_cnt_last,yoy_gr,city_name,city_idx
2019,新余,9720000.0,81641.0,125.0,12.68,12.735,0.43375394321766336,9.79305567581609,13550,2019,15355,0.5632326936931037,新余,122
2020,新余,10010000.0,83583.0,125.0,12.735,12.142,-4.656458578720063,0.43375394321766336,15093,2020,13550,-11.755128622598503,新余,122
2021,新余,11550000.0,96025.0,125.0,12.142,11.581,-4.620326140668753,-4.656458578720063,18825,2021,15093,11.387453874538746,新余,122
2019,无锡,118520000.0,180044.0,503.0,122.348,125.402,2.496158498708603,8.926123110343473,221603,2019,119069,-1.7071580111774274,无锡,80
2020,无锡,123700000.0,165851.0,509.0,125.402,123.483,-1.5302786239453892,2.496158498708603,127724,2020,221603,86.11309408830175,无锡,80
2021,无锡,140030000.0,187415.0,515.0,123.483,117.062,-5.199906059943479,-1.5302786239453892,96236,2021,127724,-42.363596160701796,无锡,80
2019,日喀则,2790000.0,35249.0,81.0,5.292,5.257,-0.6613756613756641,-0.6570302233902786,12348,2019,21192,123.54430379746834,日喀则,259
2020,日喀则,3220000.0,36807.0,81.5,5.257,5.422,3.138672246528439,-0.6613756613756641,12210,2020,12348,-41.73272933182333,日喀则,259
2021,日喀则,3480000.0,43495.0,82.0,5.422,5.899,8.797491700479535,3.138672246528439,9613,2021,12210,-1.1175898931000972,日喀则,259
2019,日照,19490000.0,66313.0,308.0,30.246,30.302,0.18514844938173955,0.22532971038504152,51334,2019,51612,22.53852180726038,日照,138
2020,日照,20060000.0,67593.0,309.0,30.302,32.036,5.7223945614150935,0.18514844938173955,61601,2020,51334,-0.5386344261024568,日照,138
2021,日照,22120000.0,74434.0,310.0,32.036,30.446,-4.963166437757522,5.7223945614150935,44017,2021,61601,20.0003896053298,日照,138
2019,昆明,64760000.0,93853.0,578.0,117.279,112.637,-3.9580828622344972,-12.260974952868308,98477,2019,95177,3.608673880385796,昆明,250
2020,昆明,67340000.0,80584.0,583.5,112.637,110.0,-2.3411490007723934,-3.9580828622344972,130749,2020,98477,3.467224224339914,昆明,250
2021,昆明,72230000.0,85146.0,589.0,110.0,107.545,-2.23181818181818,-2.3411490007723934,212549,2021,130749,32.77110391258873,昆明,250
2019,昌都,2210000.0,27844.0,78.0,4.621,5.525,19.562865180696814,-3.4273772204806625,7124,2019,7657,-4.549987534280728,昌都,260
2020,昌都,2530000.0,33233.0,78.5,5.525,5.673,2.678733031674202,19.562865180696814,7913,2020,7124,-6.960950764006792,昌都,260
2021,昌都,2790000.0,36634.0,79.0,5.673,5.398,-4.847523356248905,2.678733031674202,7174,2021,7913,11.075238629983156,昌都,260
2019,昭通,11940000.0,21255.0,629.0,24.269,25.224,3.9350611891713787,-2.349816923510253,44930,2019,38572,13.547247571386517,昭通,254
2020,昭通,12890000.0,25255.0,630.5,25.224,24.445,-3.0883285759594035,3.9350611891713787,51614,2020,44930,16.483459504303642,昭通,254
2021,昭通,14620000.0,28932.0,632.0,24.445,24.858,1.6895070566578043,-3.0883285759594035,59978,2021,51614,14.876474515913642,昭通,254
2019,晋中,14600000.0,43125.0,335.0,37.655,36.16,-3.9702562740672005,7.748876870689897,37761,2019,41862,-0.09069212410501193,晋中,21
2020,晋中,14690000.0,43546.0,335.0,36.16,38.515,6.512721238938064,-3.9702562740672005,38756,2020,37761,-9.796474129281926,晋中,21
2021,晋中,18440000.0,54456.0,335.0,38.515,39.096,1.5085031805789846,6.512721238938064,96626,2021,38756,2.634993776647864,晋中,21
2019,晋城,13550000.0,57714.0,222.0,37.038,35.641,-3.7718019331497343,4.837385717116239,23404,2019,23649,7.5883717756244025,晋城,19
2020,晋城,14260000.0,64966.0,222.0,35.641,35.438,-0.5695687550854237,-3.7718019331497343,22901,2020,23404,-1.0359846082286777,晋城,19
2021,晋城,19120000.0,87265.0,222.0,35.438,35.5,0.1749534398103663,-0.5695687550854237,67020,2021,22901,-2.149205264057426,晋城,19
2019,普洱,8750000.0,33097.0,254.0,15.513,14.292,-7.870818023593117,-15.382097856324654,29693,2019,26163,-4.231487243310516,普洱,255
2020,普洱,9450000.0,39172.0,254.0,14.292,13.837,-3.183599216344809,-7.870818023593117,34639,2020,29693,13.492336505752398,普洱,255
2021,普洱,10290000.0,43007.0,254.0,13.837,13.241,-4.307292043072921,-3.183599216344809,44470,2021,34639,16.65712457481561,普洱,255
2019,景德镇,9260000.0,55228.0,171.0,14.161,14.524,2.5633782924934647,-14.24332344213651,23627,2019,26091,3.224402595347365,景德镇,120
2020,景德镇,9570000.0,59134.0,171.0,14.524,14.209,-2.168824015422745,2.5633782924934647,28681,2020,23627,-9.443869533555633,景德镇,120
2021,景德镇,11020000.0,59041.0,171.0,14.209,14.194,-0.10556689422196348,-2.168824015422745,31561,2021,28681,21.390781732763365,景德镇,120
2019,曲靖,26380000.0,42774.0,667.0,34.81,34.123,-1.973570812984788,-23.83265502603824,39579,2019,37034,-3.368558382257012,曲靖,251
2020,曲靖,29590000.0,51245.0,669.5,34.123,34.707,1.7114556164463945,-1.973570812984788,70200,2020,39579,6.872063509207756,曲靖,251
2021,曲靖,33940000.0,59194.0,672.0,34.707,34.487,-0.6338778920678793,1.7114556164463945,105144,2021,70200,77.36678541650875,曲靖,251
2019,朔州,10620000.0,59552.0,164.0,18.658,18.339,-1.7097223711008822,0.8377019942712054,17327,2019,17858,28.89209671598701,朔州,20
2020,朔州,11000000.0,68889.0,163.0,18.339,18.824,2.644637112165347,-1.7097223711008822,16583,2020,17327,-2.9734572740508454,朔州,20
2021,朔州,14210000.0,89299.0,162.0,18.824,18.047,-4.127709307267324,2.644637112165347,41934,2021,16583,-4.293876608760893,朔州,20
2019,朝阳,8430000.0,28761.0,335.0,22.332,22.929,2.673293927995691,2.2527472527472567,31769,2019,36674,12.555627167541356,朝阳,47
2020,朝阳,8760000.0,30371.0,331.5,22.929,20.502,-10.58484888132932,2.673293927995691,31172,2020,31769,-13.374597807711186,朝阳,47
2021,朝阳,9450000.0,33086.0,328.0,20.502,20.168,-1.6291093551848583,-10.58484888132932,27635,2021,31172,-1.8791904057414461,朝阳,47
2019,本溪,7810000.0,46673.0,145.0,21.043,18.526,-11.961222259183574,4.811475818100301,13550,2019,13838,-10.416262057357416,本溪,39
2020,本溪,8100000.0,60210.0,143.0,18.526,18.551,0.1349454820252541,-11.961222259183574,14341,2020,13550,-2.0812256106373757,本溪,39
2021,本溪,8940000.0,68340.0,141.0,18.551,17.151,-7.546762977737043,0.1349454820252541,13101,2021,14341,5.837638376383763,本溪,39
2019,来宾,6540000.0,29215.0,270.0,12.852,13.768,7.127295362589484,2.553463134376,20781,2019,17612,1.9389940383168374,来宾,220
2020,来宾,7060000.0,33939.0,269.5,13.768,13.789,0.15252760023241588,7.127295362589484,20664,2020,20781,17.993413581648877,来宾,220
2021,来宾,8330000.0,40091.0,269.0,13.789,14.059,1.9580825295525388,0.15252760023241588,23828,2021,20664,-0.563014291901256,来宾,220
2019,杭州,153730000.0,152465.0,795.0,286.545,292.354,2.027255753895538,2.635141911543486,162320,2019,177833,8.406332485994525,杭州,82
2020,杭州,161060000.0,136617.0,815.0,292.354,294.644,0.7832969619023583,2.027255753895538,182811,2020,162320,-8.72335280853385,杭州,82
2021,杭州,181090000.0,149857.0,835.0,294.644,299.856,1.7689143508776657,0.7832969619023583,222462,2021,182811,12.623829472646625,杭州,82
2019,松原,7300000.0,26559.0,275.0,18.088,19.407,7.2921273772666915,-13.04264218066438,24175,2019,26034,1.3074947466728928,松原,55
2020,松原,7530000.0,27487.0,273.5,19.407,19.009,-2.050806410058225,7.2921273772666915,34707,2020,24175,-7.140662210954905,松原,55
2021,松原,8180000.0,36877.0,272.0,19.009,18.414,-3.1300962701877997,-2.050806410058225,25766,2021,34707,43.56566701137539,松原,55
2019,林芝,1720000.0,73224.0,20.0,3.393,3.255,-4.067197170645444,13.554216867469874,5327,2019,5287,12.10771840542833,林芝,261
2020,林芝,1910000.0,80220.0,20.5,3.255,3.285,0.9216589861751229,-4.067197170645444,6513,2020,5327,0.7565727255532438,林芝,261
2021,林芝,2090000.0,87215.0,21.0,3.285,3.312,0.8219178082191686,0.9216589861751229,5259,2021,6513,22.26393842688192,林芝,261
2019,枣庄,16940000.0,43100.0,424.0,34.872,33.403,-4.21254874971324,-4.809739586176777,47173,2019,54832,40.10629599345871,枣庄,140
2020,枣庄,17330000.0,44954.0,425.0,33.403,33.953,1.6465586923330369,-4.21254874971324,47705,2020,47173,-13.968120805369127,枣庄,140
2021,枣庄,19520000.0,50613.0,426.0,33.953,32.186,-5.204252937884731,1.6465586923330369,42678,2021,47705,1.1277637631696096,枣庄,140
2019,柳州,31280000.0,77056.0,394.0,62.597,59.164,-5.484288384427368,7.15545132410086,43622,2019,40668,8.607290693016424,柳州,210
2020,柳州,31770000.0,77148.0,395.5,59.164,53.086,-10.273139071056727,-5.484288384427368,38692,2020,43622,7.263696272253369,柳州,210
2021,柳州,30570000.0,73328.0,397.0,53.086,49.531,-6.696680857476547,-10.273139071056727,53398,2021,38692,-11.301636788776305,柳州,210
2019,株洲,30030000.0,74618.0,402.0,42.646,43.135,1.1466491581859897,5.8449777866024775,35016,2019,32192,1.6482475528891694,株洲,180
2020,株洲,31060000.0,79581.0,399.5,43.135,42.66,-1.1011939260461376,1.1466491581859897,35015,2020,35016,8.772365805168986,株洲,180
2021,株洲,34200000.0,87852.0,397.0,42.66,40.625,-4.770276605719636,-1.1011939260461376,85311,2021,35015,-0.0028558373315055977,株洲,180
2019,桂林,21060000.0,41294.0,541.0,39.547,38.662,-2.237843578526811,1.3090480582026736,65393,2019,52945,0.7459136490780736,桂林,209
2020,桂林,21300000.0,42424.0,541.5,38.662,41.08,6.254203093476797,-2.237843578526811,56293,2020,65393,23.511190858438002,桂林,209
2021,桂林,23110000.0,46767.0,542.0,41.08,40.372,-1.723466407010707,6.254203093476797,60803,2021,56293,-13.915862554096003,桂林,209
2019,梅州,11870000.0,27096.0,546.0,28.824,29.367,1.883846794338049,-4.0862504991348265,38417,2019,34508,-7.492694957510119,梅州,192
2020,梅州,12080000.0,31011.0,544.0,29.367,29.04,-1.113494738992753,1.883846794338049,34200,2020,38417,11.327808044511418,梅州,192
2021,梅州,13080000.0,33764.0,542.0,29.04,26.878,-7.444903581267215,-1.113494738992753,39259,2021,34200,-10.976911263242835,梅州,192
2019,梧州,9910000.0,32303.0,353.0,16.964,17.364,2.3579344494223187,-3.355551757534337,27022,2019,24401,14.034021871202917,梧州,211
2020,梧州,10810000.0,38214.0,354.0,17.364,17.96,3.4323888504952778,2.3579344494223187,26871,2020,27022,10.741363058891029,梧州,211
2021,梧州,13690000.0,48463.0,355.0,17.96,17.356,-3.363028953229394,3.4323888504952778,34141,2021,26871,-0.5588039375323811,梧州,211
2019,榆林,41360000.0,120908.0,385.0,48.867,47.639,-2.512943295066189,11.98010953504891,38541,2019,42853,9.263131055583885,榆林,271
2020,榆林,40900000.0,112974.0,385.5,47.639,48.874,2.5924137786267543,-2.512943295066189,44498,2020,38541,-10.062306022915548,榆林,271
2021,榆林,54350000.0,149899.0,386.0,48.874,47.623,-2.559643164054517,2.5924137786267543,38559,2021,44498,15.456267351651487,榆林,271
2019,武威,4880000.0,26744.0,189.0,12.746,12.829,0.6511846853914969,0.7190833662584045,16238,2019,14021,-11.639778169901689,武威,281
2020,武威,5260000.0,35571.0,188.0,12.829,12.758,-0.5534336269389781,0.6511846853914969,14968,2020,16238,15.811996291277369,武威,281
2021,武威,6000000.0,41361.0,187.0,12.758,12.44,-2.49255369180122,-0.5534336269389781,13109,2021,14968,-7.82116024140904,武威,281
2019,武汉,162230000.0,145545.0,906.0,214.422,176.356,-17.752842525487125,2.2157178678005836,134606,2019,162775,19.69102032412718,武汉,162
2020,武汉,156160000.0,131441.0,920.0,176.356,187.718,6.442650094127784,-17.752842525487125,223060,2020,134606,-17.305483028720626,武汉,162
2021,武汉,177170000.0,135251.0,934.0,187.718,187.406,-0.1662067569439177,6.442650094127784,300373,2021,223060,65.71326686774735,武汉,162
2019,毕节,19010000.0,28378.0,938.0,33.119,36.044,8.831788399408186,2.3233540334291174,50940,2019,61521,3.614315789473684,毕节,248
2020,毕节,20200000.0,29295.0,946.5,36.044,35.722,-0.8933525690822208,8.831788399408186,46735,2020,50940,-17.19900521773053,毕节,248
2021,毕节,21810000.0,31736.0,955.0,35.722,31.992,-10.441744583170037,-0.8933525690822208,56875,2021,46735,-8.25480957989792,毕节,248
2019,永州,20170000.0,37013.0,644.0,33.672,34.692,3.029223093371357,4.880859679177699,39496,2019,37501,-6.530246005832358,永州,183
2020,永州,21080000.0,38013.0,639.5,34.692,34.176,-1.4873746108612886,3.029223093371357,40995,2020,39496,5.319858137116343,永州,183
2021,永州,22610000.0,43122.0,635.0,34.176,34.254,0.22823033707863954,-1.4873746108612886,85925,2021,40995,3.795321045169131,永州,183
2019,汉中,15480000.0,45033.0,381.0,28.916,27.711,-4.167243048831104,-2.836021505376348,29306,2019,29696,-4.808308757533017,汉中,270
2020,汉中,15930000.0,49179.0,380.5,27.711,26.878,-3.0060264876763685,-4.167243048831104,33494,2020,29306,-1.3133081896551724,汉中,270
2021,汉中,17690000.0,55279.0,380.0,26.878,26.124,-2.805268249125684,-3.0060264876763685,36252,2021,33494,14.29058895789258,汉中,270
2019,汕头,26940000.0,47669.0,572.0,52.395,51.455,-1.7940643191144283,-11.121100575053854,31644,2019,32680,-2.1586180054489383,汕头,194
2020,汕头,27310000.0,49661.0,575.0,51.455,50.435,-1.9823146438635624,-1.7940643191144283,34599,2020,31644,-3.1701346389228884,汕头,194
2021,汕头,29300000.0,53106.0,578.0,50.435,48.819,-3.2041241201546535,-1.9823146438635624,39326,2021,34599,9.338263177853621,汕头,194
2019,汕尾,10800000.0,35958.0,357.0,18.178,20.112,10.639234239190214,-8.33543442085623,18976,2019,18903,-15.210370503274422,汕尾,196
2020,汕尾,11240000.0,41950.0,356.5,20.112,21.091,4.867740652346872,10.639234239190214,24974,2020,18976,0.38618208749933874,汕尾,196
2021,汕尾,12880000.0,48095.0,356.0,21.091,18.981,-10.004267222986105,4.867740652346872,32310,2021,24974,31.60834738617201,汕尾,196
2019,江门,31470000.0,68194.0,400.0,59.014,58.634,-0.6439150032195793,-8.255083639077164,44198,2019,41870,-4.086681632840061,江门,201
2020,江门,32010000.0,66984.0,401.5,58.634,63.741,8.709963502404747,-0.6439150032195793,46253,2020,44198,5.560066873656556,江门,201
2021,江门,36010000.0,74722.0,403.0,63.741,63.25,-0.7703048273481741,8.709963502404747,46554,2021,46253,4.649531653015973,江门,201
2019,池州,8320000.0,56217.0,162.0,10.912,10.878,-0.31158357771261636,-3.731804146449052,15360,2019,15444,7.116104868913857,池州,107
2020,池州,8690000.0,64843.0,161.5,10.878,11.537,6.058098915241779,-0.31158357771261636,14812,2020,15360,-0.5439005439005439,池州,107
2021,池州,10040000.0,75191.0,161.0,11.537,11.472,-0.5634046979284153,6.058098915241779,16190,2021,14812,-3.567708333333333,池州,107
2019,沈阳,64700000.0,77777.0,756.0,119.576,118.424,-0.9634040275640487,1.1350372989157085,103712,2019,110837,-2.5068829329650706,沈阳,35
2020,沈阳,65720000.0,75570.0,760.5,118.424,119.942,1.2818347632236593,-0.9634040275640487,124871,2020,103712,-6.428358761063543,沈阳,35
2021,沈阳,72490000.0,79706.0,765.0,119.942,116.244,-3.0831568591485827,1.2818347632236593,112003,2021,124871,20.401689293427953,沈阳,35
2019,沧州,35880000.0,47663.0,787.0,47.561,46.967,-1.248922436450035,4.506701823774999,88363,2019,91510,11.99500667001187,沧州,12
2020,沧州,37000000.0,50713.0,784.0,46.967,46.18,-1.6756446015287312,-1.248922436450035,95985,2020,88363,-3.438968418752049,沧州,12
2021,沧州,41630000.0,57009.0,781.0,46.18,45.211,-2.0983109571242986,-1.6756446015287312,87990,2021,95985,8.62578228444032,沧州,12
2019,河池,8780000.0,24703.0,434.0,19.772,21.963,11.081327129273735,4.924644449161522,35869,2019,27031,6.854567735304581,河池,219
2020,河池,9280000.0,27119.0,433.5,21.963,20.671,-5.882620771297189,11.081327129273735,27741,2020,35869,32.69579371832341,河池,219
2021,河池,10420000.0,30461.0,433.0,20.671,19.239,-6.927579701030423,-5.882620771297189,35374,2021,27741,-22.66023585826201,河池,219
2019,河源,10800000.0,34842.0,373.0,27.23,26.903,-1.2008813808299732,-5.781806857894188,29227,2019,29025,2.362898959619115,河源,191
2020,河源,11030000.0,38802.0,372.5,26.903,29.113,8.21469724566034,-1.2008813808299732,27550,2020,29227,0.6959517657192076,河源,191
2021,河源,12740000.0,44886.0,372.0,29.113,29.302,0.6491945179129601,8.21469724566034,26699,2021,27550,-5.737845143189516,河源,191
2019,泉州,99470000.0,114067.0,761.0,129.281,118.301,-8.493127373705342,-10.647812173864967,140645,2019,136295,8.643146382680229,泉州,114
2020,泉州,101590000.0,115768.0,766.0,118.301,113.211,-4.302584086355993,-8.493127373705342,122916,2020,140645,3.1916064419090944,泉州,114
2021,泉州,113040000.0,128165.0,771.0,113.211,109.437,-3.3335983252510806,-4.302584086355993,113888,2021,122916,-12.605496107220308,泉州,114
2019,泰安,26640000.0,47248.0,573.0,49.57,50.068,1.0046399031672333,-1.5413339689349626,55196,2019,59225,21.97759195946781,泰安,142
2020,泰安,27660000.0,50555.0,571.0,50.068,57.132,14.108812015658707,1.0046399031672333,62575,2020,55196,-6.802870409455466,泰安,142
2021,泰安,29970000.0,54917.0,569.0,57.132,56.028,-1.9323671497584527,14.108812015658707,56950,2021,62575,13.368722371186317,泰安,142
2019,泰州,51330000.0,110731.0,501.0,94.622,92.741,-1.9879097884212975,-16.970569137080783,200012,2019,82130,-0.7156500084620778,泰州,76
2020,泰州,53130000.0,117542.0,497.0,92.741,48.577,-47.62079339235074,-1.9879097884212975,80102,2020,200012,143.5309874589066,泰州,76
2021,泰州,60250000.0,133323.0,493.0,48.577,50.551,4.0636515223253875,-47.62079339235074,53896,2021,80102,-59.95140291582505,泰州,76
2019,泸州,20810000.0,48105.0,509.0,43.184,138.657,221.084197851056,16.979087658467876,31806,2019,29851,-2.179184689998689,泸州,236
2020,泸州,21570000.0,50758.0,508.0,138.657,234.13,68.85552117815904,221.084197851056,47551,2020,31806,6.549194331848179,泸州,236
2021,泸州,24060000.0,56507.0,507.0,234.13,50.611,-78.3833767565028,68.85552117815904,40970,2021,47551,49.503238382695095,泸州,236
2019,洛阳,50350000.0,72912.0,745.0,68.327,69.732,2.0562881437791813,-0.05850775959162498,75684,2019,72306,-1.7461374352842058,洛阳,147
2020,洛阳,51280000.0,72872.0,748.5,69.732,62.759,-9.999713187632649,2.0562881437791813,91042,2020,75684,4.671811467927973,洛阳,147
2021,洛阳,54470000.0,77110.0,752.0,62.759,59.547,-5.117991045109073,-9.999713187632649,107383,2021,91042,20.29226785053644,洛阳,147
2019,济南,94430000.0,106416.0,797.0,146.533,154.978,5.763206922672723,12.568755185446939,182737,2019,206388,36.321483771251934,济南,129
2020,济南,101410000.0,110199.0,807.0,154.978,158.735,2.4242150498780504,5.763206922672723,175023,2020,182737,-11.459484078531698,济南,129
2021,济南,114320000.0,123075.0,817.0,158.735,154.343,-2.766875610293901,2.4242150498780504,151074,2021,175023,-4.221367320247131,济南,129
2019,济宁,43700000.0,52331.0,894.0,72.965,78.551,7.655725347769477,-11.13100457955763,104492,2019,107901,26.21623834645393,济宁,141
2020,济宁,44940000.0,53773.0,894.5,78.551,75.85,-3.4385303815355726,7.655725347769477,106985,2020,104492,-3.159377577594276,济宁,141
2021,济宁,50700000.0,60728.0,895.0,75.85,83.424,9.985497692814784,-3.4385303815355726,97703,2021,106985,2.3858285801783867,济宁,141
2019,海东,4970000.0,32806.0,173.0,7.799,13.097,67.93178612642646,10.954616588419412,13566,2019,12535,-16.81045925139368,海东,287
2020,海东,5140000.0,36091.0,173.0,13.097,13.197,0.7635336336565599,67.93178612642646,12912,2020,13566,8.224970083765456,海东,287
2021,海东,5550000.0,40828.0,173.0,13.197,7.415,-43.81298780025763,0.7635336336565599,8776,2021,12912,-4.820875718708536,海东,287
2019,海口,16720000.0,72218.0,183.0,53.085,56.072,5.626824903456724,4.890337877889748,77917,2019,64061,36.69262776058893,海口,222
2020,海口,17920000.0,63309.0,199.5,56.072,58.276,3.9306605792552443,5.626824903456724,121403,2020,77917,21.6293844929052,海口,222
2021,海口,20570000.0,70999.0,216.0,58.276,53.067,-8.938499553847215,3.9306605792552443,210605,2021,121403,55.81067032868309,海口,222
2019,淄博,36420000.0,77510.0,434.0,68.751,69.246,0.7199895274250415,-10.675865294667911,68950,2019,69116,23.602417826102506,淄博,134
2020,淄博,36730000.0,78092.0,434.0,69.246,68.261,-1.422464835513964,0.7199895274250415,68498,2020,68950,-0.2401759361074136,淄博,134
2021,淄博,42010000.0,89238.0,434.0,68.261,67.771,-0.7178330232489927,-1.422464835513964,61243,2021,68498,-0.6555474981870921,淄博,134
2019,淮北,10780000.0,47654.0,219.0,19.048,18.058,-5.19739605207895,-5.436131658640731,20966,2019,22189,9.548259688965688,淮北,98
2020,淮北,11190000.0,56661.0,219.0,18.058,17.398,-3.654889799534833,-5.19739605207895,22174,2020,20966,-5.511740051376808,淮北,98
2021,淮北,12230000.0,62019.0,219.0,17.398,16.902,-2.850902402575001,-3.654889799534833,26238,2021,22174,5.761709434322236,淮北,98
2019,淮南,12960000.0,37140.0,391.0,26.585,23.968,-9.843896934361485,-4.870106634223147,27108,2019,28317,-0.28874256135779425,淮南,96
2020,淮南,13370000.0,43557.0,390.5,23.968,23.245,-3.016522029372492,-9.843896934361485,28289,2020,27108,-4.269520076279267,淮南,96
2021,淮南,14570000.0,48008.0,390.0,23.245,22.553,-2.97698429769843,-3.016522029372492,36715,2021,28289,4.3566474841375245,淮南,96
2019,淮安,38710000.0,78543.0,560.0,45.932,44.945,-2.1488287033005355,-2.558445415588264,81553,2019,73813,4.89569122328331,淮安,73
2020,淮安,40250000.0,87507.0,557.5,44.945,265.43,490.56624763599956,-2.1488287033005355,74537,2020,81553,10.485957758118488,淮安,73
2021,淮安,45500000.0,99768.0,555.0,265.43,42.865,-83.85073277323588,490.56624763599956,61186,2021,74537,-8.602994371758243,淮安,73
2019,深圳,269270000.0,203489.0,551.0,495.609,505.271,1.9495206907057854,1.8746569809389328,417599,2019,400408,7.2364403783731674,深圳,188
2020,深圳,276700000.0,159309.0,591.0,505.271,513.596,1.6476306773988587,1.9495206907057854,363144,2020,417599,4.293370761822941,深圳,188
2021,深圳,306650000.0,173663.0,631.0,513.596,511.238,-0.4591157252003529,1.6476306773988587,325124,2021,363144,-13.040021647561417,深圳,188
2019,清远,16980000.0,43770.0,446.0,32.84,34.527,5.137028014616313,-6.924014397868655,35575,2019,31556,4.389824340864733,清远,189
2020,清远,17770000.0,44828.0,449.0,34.527,33.946,-1.68274104324153,5.137028014616313,37500,2020,35575,12.73608822410952,清远,189
2021,清远,20070000.0,50459.0,452.0,33.946,32.218,-5.090437754079994,-1.68274104324153,35393,2021,37500,5.411103302881236,清远,189
2019,温州,66060000.0,71225.0,832.0,99.931,33.044,-66.93318389688886,-6.916241290659113,128190,2019,103145,3.0697590758746114,温州,91
2020,温州,68710000.0,71766.0,832.5,33.044,105.056,217.92761166928946,-66.93318389688886,134482,2020,128190,24.281351495467547,温州,91
2021,温州,75850000.0,78879.0,833.0,105.056,105.714,0.6263326226012805,217.92761166928946,156388,2021,134482,4.908339184023715,温州,91
2019,渭南,18280000.0,34481.0,543.0,47.788,42.05,-12.007198459864401,-0.764183071683699,37390,2019,42711,-6.618129345402073,渭南,267
2020,渭南,18660000.0,39207.0,540.5,42.05,41.763,-0.6825208085612344,-12.007198459864401,41220,2020,37390,-12.45814895460186,渭南,267
2021,渭南,20870000.0,44785.0,538.0,41.763,38.936,-6.769149725833869,-0.6825208085612344,32951,2021,41220,10.243380583043594,渭南,267
2019,湖州,31220000.0,102593.0,268.0,48.977,51.428,5.0043898156277455,3.385894919046713,62833,2019,47171,17.824403646809042,湖州,84
2020,湖州,32010000.0,95579.0,268.5,51.428,52.052,1.2133468149646154,5.0043898156277455,59095,2020,62833,33.20260329439698,湖州,84
2021,湖州,36450000.0,107534.0,269.0,52.052,53.084,1.9826327518635278,1.2133468149646154,74149,2021,59095,-5.949103178266197,湖州,84
2019,湘潭,22580000.0,78575.0,289.0,33.828,32.484,-3.973040085136576,-1.2897578056609282,18521,2019,20010,-2.88764862897355,湘潭,181
2020,湘潭,23430000.0,85911.0,285.5,32.484,32.386,-0.3016869843615287,-3.973040085136576,28269,2020,18521,-7.4412793603198395,湘潭,181
2021,湘潭,25480000.0,93793.0,282.0,32.386,31.222,-3.594145618477124,-0.3016869843615287,45364,2021,28269,52.63214729226283,湘潭,181
2019,湛江,30650000.0,41720.0,854.0,45.848,45.83,-0.03926016402024228,-14.310812073637985,40226,2019,39056,-6.705205073692759,湛江,207
2020,湛江,31000000.0,44408.0,860.0,45.83,45.275,-1.210997163430067,-0.03926016402024228,41333,2020,40226,2.995698484227775,湛江,207
2021,湛江,35600000.0,50814.0,866.0,45.275,44.855,-0.9276642738818371,-1.210997163430067,66942,2021,41333,2.751951474170934,湛江,207
2019,滁州,29090000.0,70429.0,455.0,33.384,31.644,-5.21207764198419,6.518617785010049,45176,2019,45388,-4.874879490296349,滁州,102
2020,滁州,30320000.0,76087.0,454.5,31.644,34.175,7.998356718493234,-5.21207764198419,48796,2020,45176,-0.4670838106988632,滁州,102
2021,滁州,33620000.0,84263.0,454.0,34.175,33.005,-3.4235552304315866,7.998356718493234,84903,2021,48796,8.013104303169824,滁州,102
2019,滨州,24570000.0,62639.0,398.0,42.891,44.845,4.5557343032337805,-0.5910165484633628,62157,2019,60931,19.98779070912349,滨州,143
2020,滨州,25080000.0,63915.0,397.5,44.845,42.205,-5.886943917939571,4.5557343032337805,57168,2020,62157,2.0121120611839625,滨州,143
2021,滨州,28720000.0,73078.0,397.0,42.205,42.289,0.19902855111954315,-5.886943917939571,58906,2021,57168,-8.026449152951397,滨州,143
2019,漯河,15780000.0,59190.0,268.0,26.889,24.363,-9.394176057123731,-25.556478405315612,33016,2019,36495,0.1509330406147091,漯河,155
2020,漯河,15740000.0,66239.0,267.0,24.363,22.846,-6.226655173829165,-9.394176057123731,35314,2020,33016,-9.53281271407042,漯河,155
2021,漯河,17210000.0,72560.0,266.0,22.846,21.35,-6.548192243718807,-6.226655173829165,44811,2021,35314,6.960261691301187,漯河,155
2019,漳州,47420000.0,92075.0,522.0,51.732,48.262,-6.70764710430681,-14.68575292313274,61890,2019,55042,-9.901622170205105,漳州,115
2020,漳州,45460000.0,89005.0,524.0,48.262,50.873,5.410053458207279,-6.70764710430681,61248,2020,61890,12.441408379055993,漳州,115
2021,漳州,50250000.0,99218.0,526.0,50.873,53.372,4.912232421913397,5.410053458207279,69723,2021,61248,-1.0373242850218127,漳州,115
2019,潍坊,56890000.0,60760.0,918.0,86.639,97.922,13.023003497270286,-0.46528192638206095,125563,2019,132193,23.954953772293383,潍坊,135
2020,潍坊,58720000.0,62524.0,919.0,97.922,95.981,-1.9821899062519175,13.023003497270286,167549,2020,125563,-5.015394158540921,潍坊,135
2021,潍坊,70110000.0,74606.0,920.0,95.981,93.517,-2.5671747533365963,-1.9821899062519175,212927,2021,167549,33.43819437254606,潍坊,135
2019,潮州,10810000.0,40664.0,276.0,16.431,17.339,5.526139614143982,-8.28356126151269,15449,2019,13146,6.938908321809159,潮州,193
2020,潮州,10970000.0,42605.0,275.5,17.339,17.31,-0.16725301343791404,5.526139614143982,24772,2020,15449,17.51863684771033,潮州,193
